   0.0000000e+00   0.0000000e+00
   4.8660794e-02   1.0000000e-03
   9.6323131e-02   2.0000000e-03
   1.4298962e-01   3.0000000e-03
   1.8866108e-01   4.0000000e-03
   2.3333745e-01   5.0000000e-03
   2.7701837e-01   6.0000000e-03
   3.1970376e-01   7.0000000e-03
   3.6139411e-01   8.0000000e-03
   4.0209075e-01   9.0000000e-03
   4.4179611e-01   1.0000000e-02
   4.8051376e-01   1.1000000e-02
   5.1824858e-01   1.2000000e-02
   5.5500677e-01   1.3000000e-02
   5.9079590e-01   1.4000000e-02
   6.2562490e-01   1.5000000e-02
   6.5950405e-01   1.6000000e-02
   6.9244498e-01   1.7000000e-02
   7.2446060e-01   1.8000000e-02
   7.5556510e-01   1.9000000e-02
   7.8577384e-01   2.0000000e-02
