   0.0000000e+00   0.0000000e+00
   1.5371806e-02   5.0254286e-06
   3.0899030e-02   1.0050857e-05
   4.6594103e-02   1.5076286e-05
   6.2470872e-02   2.0101714e-05
   7.8544800e-02   2.5127143e-05
   9.4833203e-02   3.0152572e-05
   1.1135552e-01   3.5178000e-05
   1.2813365e-01   4.0203429e-05
   1.4519232e-01   4.5228857e-05
   1.6255954e-01   5.0254286e-05
   1.8026719e-01   5.5279715e-05
   1.9835160e-01   6.0305143e-05
   2.1685440e-01   6.5330572e-05
   2.3582344e-01   7.0356000e-05
   2.5531395e-01   7.5381429e-05
   2.7538998e-01   8.0406858e-05
   2.9612609e-01   8.5432286e-05
   3.1760958e-01   9.0457715e-05
   3.3994312e-01   9.5483143e-05
   3.6324815e-01   1.0050857e-04
   3.8766916e-01   1.0553400e-04
   4.1337912e-01   1.1055943e-04
   4.4058650e-01   1.1558486e-04
   4.6954432e-01   1.2061029e-04
   5.0056205e-01   1.2563572e-04
   5.3402134e-01   1.3066114e-04
   5.7039704e-01   1.3568657e-04
   6.1028564e-01   1.4071200e-04
   6.5444425e-01   1.4573743e-04
   7.0384470e-01   1.5076286e-04
   7.5974976e-01   1.5578829e-04
   8.2382197e-01   1.6081372e-04
   8.9828182e-01   1.6583914e-04
   9.8614107e-01   1.7086457e-04
   1.0915529e+00   1.7589000e-04
   1.2203454e+00   1.8091543e-04
   1.3808459e+00   1.8594086e-04
   1.5851661e+00   1.9096629e-04
   1.8512023e+00   1.9599172e-04
   2.2056891e+00   2.0101714e-04
   2.6885936e+00   2.0604257e-04
   3.3586037e+00   2.1106800e-04
   4.2978842e+00   2.1609343e-04
   5.6122839e+00   2.2111886e-04
   7.4273747e+00   2.2614429e-04
   9.9094616e+00   2.3116972e-04
   1.3484005e+01   2.3619514e-04
   9.4836244e+01   2.4122057e-04
   9.4877176e+01   2.4624600e-04
   9.4917461e+01   2.5127143e-04
